signal_id,sequence_id,ticker_symbol,figi_id,signal_date,seq_cat,spy_relative_return,gics_sector,lookback_ret_30d,lookback_alpha_30d,lookback_ret_60d,lookback_alpha_60d,lookback_ret_90d,lookback_alpha_90d,lookback_ret_180d,lookback_alpha_180d
fb3085fd-5323-417c-a47d-4edda74627f1,203,ADI,BBG000BB6G37,2024-05-17,no_hold,-0.112518129,Technology,0.09919879764157649,0.0779422925488352,0.12077948320037503,0.07428669947082005,0.13347781591168434,0.012740337252267617,0.19584431204512487,0.009331166350230638
8086eb8c-6b15-45e9-a0cc-bc71124670c8,198,ADI,BBG000BB6G37,2019-12-04,no_hold,0.08205006,Technology,0.03165534592210897,-0.009981949287623405,0.0035965252576838653,-0.04593990220538129,-0.05152504364759291,-0.08946786737693298,0.06436718155967794,-0.05237959453394943
d3d5e3da-8db4-47e7-9580-d1423000bd55,197,ADI,BBG000BB6G37,2018-11-27,no_hold,0.093903585,Technology,0.06769912891107753,0.08956505733874096,-0.09377887618930868,-0.02249294297052821,-0.07973354817342856,-0.04374578271213874,-0.044617764929790575,-0.027236771992252082
346506c9-b15c-4efc-af12-a16e21ba300b,201,ADI,BBG000BB6G37,2022-08-15,no_hold,-0.039589969,Technology,0.25876465737683935,0.1338564205089108,0.13011180235444414,0.030962954423343153,0.1296883557526616,0.17473520278181198,-0.0009037628431788351,0.0755097860004245
e433bc50-b427-4f5b-977a-e6c1c1285018,200,ADI,BBG000BB6G37,2020-11-20,no_hold,0.043094933,Technology,0.09365123252913182,0.06920248627878016,0.1330646832615654,0.1088853267275357,0.16897346352125056,0.056867952610613205,0.39795467278514746,0.08362233060255711
a5064d12-d405-4787-83ac-8913176ba814,199,ADI,BBG000BB6G37,2020-08-19,no_hold,0.099639905,Technology,-0.03833684682664275,-0.10491300526478137,0.05405708352506696,-0.07846246044237566,0.1918550225137584,-0.036883098643549626,0.07858690862113721,-0.02005515527002239
9f7b9524-a04a-4495-a390-393e361d3c37,196,ADI,BBG000BB6G37,2018-08-17,no_hold,0.125322664,Technology,-0.026954235235028216,-0.061955452892157994,0.006745735770618084,-0.040737623482495905,0.04655008490690746,-0.039058382150434126,,
b9f1d10d-c51b-478e-867b-3e81cbf562be,202,ADI,BBG000BB6G37,2023-02-28,no_hold,-0.234541126,Technology,0.09080262365253441,0.09642370159839225,0.07698474269459529,0.10053359486044779,0.3121504749602231,0.23953547730169764,0.151138157717222,0.15113448224657797
9b5edb5a-0d0b-4982-b10a-197ffa3d8af0,376,ANGI,BBG00HVKH3Q0,2020-07-02,hold_rec,-0.476141265,Communication Services,0.29508196721311475,0.23892713595237045,2.0453514739229024,1.86252045194609,0.717391304347826,0.7084414567929694,0.9779086892488954,0.9172856946995015
e2c586c0-e9d8-47e2-b950-aa7fadbfa6e0,694,BUD,BBG000RYC984,2019-10-18,no_hold,-0.54799438,Consumer Defensive,-0.005770401453578881,-0.010118865574129365,-0.06493107758469983,-0.0627511474115063,0.07177520654532976,0.028736356223714024,0.2263715634784727,0.10763164344708147
066cb223-c18b-4ec1-814e-c7ad8b94dadc,695,BUD,BBG000RYC984,2020-02-10,hold_rec,-0.301833372,Consumer Defensive,-0.09445235488118901,-0.13080572454344894,-0.04622701811058799,-0.1346587200937187,-0.19193949614280922,-0.3388682414176006,-0.08354411653988855,-0.28692514166155736
cd8aaff7-a315-40b1-9e18-c31b7fe7ceb3,696,BUD,BBG000RYC984,2022-06-09,hold_rec,-0.025461786,Consumer Defensive,-0.06805789284165815,-0.030120794844518302,-0.06692136344322573,-0.01181937173413746,-0.15095261766916224,-0.04599197529592284,-0.08321480530981448,-0.006116755718295892
3f5d525b-3416-4845-8b4b-2c9dbd4e976f,291,AM,BBG00GBNZ4M0,2018-01-08,no_hold,-0.334155168,Energy,,,,,,,,
cd033d38-3915-44f1-81ca-45327b878b2a,292,AM,BBG00GBNZ4M0,2022-10-13,hold_rec,0.164639145,Energy,0.0029800661123910647,0.07309172259451084,0.043796666710102815,0.1129425756307656,-0.0732153187550619,0.030549460535491204,0.10627425525156407,0.25204185171354926
7df88981-f981-41d4-a876-45f50f169012,402,AR,BBG000PW5VX1,2022-11-07,no_hold,-0.471931304,Energy,0.34232081911262796,0.29939045115279866,-0.023099850968703428,0.08364152467733227,0.2831973898858075,0.2719030074245206,0.8141143911439115,0.9289863016293984
089efcfc-63d7-4f16-86f4-6afc7cf23c92,401,AR,BBG000PW5VX1,2022-07-05,hold_rec,-0.389362418,Energy,-0.16889394370201877,-0.1538732312634065,-0.07558507273877293,0.06530443423044469,0.3274296094459582,0.41546907784227777,0.49284984678243104,0.6201862914593818
08c7a79c-2dda-4bc1-b8a3-2955e80f4706,379,APA,BBG00YTS96G2,2022-01-04,no_hold,0.626584226,Energy,0.13307731942872494,0.111030015117415,0.2121179286171937,0.1176409442513781,0.6691470313473116,0.591831192003341,0.7419348286764657,0.5716997721966419
003f13bd-659a-4c74-9b60-e8876bc227ff,381,APA,BBG00YTS96G2,2023-01-24,no_hold,-0.497704316,Energy,0.03589593655258881,0.021264059760397542,-0.03851269087655305,-0.09091239837642379,0.06782785772468097,0.04479384642401392,0.0830726269291356,0.10331606571593513
fc1b2557-e4a0-4858-8e11-5f7cbe2653f6,378,APA,BBG00YTS96G2,2019-04-17,no_hold,-0.752505248,Energy,0.12557117944416238,0.07727126320240138,0.16878249674316256,0.06277569119042713,0.09536664745203204,0.01167723732575931,-0.1890251984116465,-0.23830704822878299
27560dfc-9f04-4d38-b522-6292395c4862,380,APA,BBG00YTS96G2,2022-08-31,no_hold,0.047343882,Energy,0.12143309773336583,0.12039453480461305,-0.19155271412808444,-0.15536221551282114,-0.035859167206812544,0.032568378358984046,0.5630415385242523,0.7067524740346465
e025eab9-cd0c-4304-986a-2c1f619113e7,385,APG,BBG00HXKRGY9,2020-12-07,no_hold,0.091310138,Industrials,0.09139063769790372,0.023977948806968238,0.18163315064717545,0.07234891865098828,0.19685825647192726,0.05299027296565341,2.330654077150626,1.6612299272421582
afefcc68-478d-446c-b7cd-db6cf2a900be,393,APPN,BBG001C7PMJ2,2019-01-17,no_hold,0.26152331,Technology,0.04991680532445923,0.10292221094199268,0.32786195286195285,0.3704118537302711,-0.09882890602684948,-0.022656928023545356,0.13489208633093525,0.12769946873006163
75cec8a0-6128-4628-a8c4-57da84af8853,389,APLE,BBG006473QX9,2018-10-24,hold_rec,-0.056589118,Real Estate,-0.08304498269896193,-0.004880491650654816,-0.09542213360247478,-0.04278302994884736,-0.1126065572450877,-0.07630704831259892,-0.07585004359197908,-0.08003445927864868
6bb43097-8899-4084-91a5-3bf9395d91fb,114,AAPL,BBG000B9XRY4,2018-01-02,portfolio,-0.083987942,Technology,,,,,,,,
ed1a164d-a01b-42e1-b6db-41f1d133c28f,260,AIT,BBG000BBHHP9,2024-12-06,no_hold,-0.186834619,Industrials,0.18202528122866599,0.13270189974495286,0.35726390148231885,0.26678760432919574,0.2590195322848679,0.1521509021840957,0.3692223303494255,0.1979446095425197
17bf83f5-585d-44ff-8f28-6ff437f2e9d7,295,AMAT,BBG000BBPFB9,2019-12-19,no_hold,0.261391224,Technology,0.09064447086801426,0.04570778460848864,0.17234327549361445,0.09412248950152559,0.27246575616122737,0.1704935869860256,0.44222133331320707,0.31418331388252707
75dcd4f5-a03a-4ace-a888-94955fae8e79,298,AMAT,BBG000BBPFB9,2022-04-06,no_hold,0.051840083,Technology,-0.06671345415514181,-0.12823061522071436,-0.2008477013983954,-0.1630336173519573,-0.16571126310092013,-0.14503616551570775,-0.13074517443797903,-0.1684178617396853
3c696cc6-6fd7-428b-ad16-3f11da0f2b88,301,AMAT,BBG000BBPFB9,2023-11-10,hold_rec,-0.141907037,Technology,0.0883350856627526,0.05762020218329373,0.09751309727162155,0.08404907115578435,0.0757008175172701,0.07000511276862628,0.36012924207936475,0.23620674344149653
5760b059-4405-446f-8e0c-57f5c91f7e73,297,AMAT,BBG000BBPFB9,2021-10-19,no_hold,-0.230139541,Technology,-0.013847336143533243,-0.015228811781116076,-0.026240677031406017,-0.05132713859073309,-0.014426264912184647,-0.08336804878150285,0.3064801794309619,0.11384946023356231
46664f01-c52a-4206-b30a-2ab6c173cc6c,299,AMAT,BBG000BBPFB9,2022-12-19,no_hold,0.330408217,Technology,0.13678467627095042,0.12239641081308983,0.23672114964043192,0.19917520421341672,-0.009667209658404388,0.07761272717728344,-0.17773075282792794,-0.027746575980923872
a61e7043-bf05-46e6-ad52-55dab52a4baf,304,AMAT,BBG000BBPFB9,2024-11-08,hold_rec,0.038798902,Technology,-0.06290258036786175,-0.10965925766633483,-0.09173413114356897,-0.17663267708658503,-0.20924761655821375,-0.2973135474140559,-0.02237378602496525,-0.21136832889856755
8d8b3c94-11d1-490f-8052-b82e544d1928,302,AMAT,BBG000BBPFB9,2024-03-01,no_hold,-0.412025249,Technology,0.31349891569875216,0.23719084290109632,0.420424252950816,0.2928994757602275,0.573657602375431,0.3510992207739807,0.49176012545287406,0.3039592560868135
1785f105-e12a-49d9-9aed-a0b1d1b1ce83,296,AMAT,BBG000BBPFB9,2020-10-01,hold_rec,0.826291546,Technology,-0.07924666300969098,-0.0826838232894299,-0.030563270171138912,-0.10080542181637762,0.10358272668369096,-0.03282946847630457,-0.010391763147776307,-0.052095699416258426
f0889a6b-ac9e-4b3c-b036-01acb8b6e612,303,AMAT,BBG000BBPFB9,2024-08-12,no_hold,-0.383005719,Technology,-0.18178735219658124,-0.1616667163219936,-0.11057052788862771,-0.120405517420006,-0.06720975700586537,-0.09720604176592755,0.30107954603705106,0.11232133711299641
c774527c-52c8-48db-98b6-e829127e4975,300,AMAT,BBG000BBPFB9,2023-07-11,hold_rec,0.490145512,Technology,0.05434227310765026,-0.016690079513020983,0.2154269853012242,0.1413380301297179,0.17614286450999364,0.04679568038079826,0.7936069334421015,0.578286583222477
4442fe4b-115c-4de9-a9d6-0eb344186dbb,391,APP,BBG006HFPX77,2021-06-23,no_hold,-0.469829415,Communication Services,0.5243172465394688,0.5007239700638643,,,,,,
e14de4c7-bb40-40e6-90f1-540904327271,397,APTV,BBG01R914LT5,2020-10-22,no_hold,0.349269895,Consumer Cyclical,0.19098584849565942,0.15474800301958316,0.19696426437193737,0.13277394828590244,0.31516743269862113,0.20476346968032094,0.1349728014505893,0.08833676453673785
40aadd2d-9d62-4805-b6a5-c425f44fd9bf,398,AQB,BBG00FQB2FM3,2020-02-11,no_hold,-0.965990483,Consumer Defensive,-0.24378109452736318,-0.2821877329705063,-0.2761904761904762,-0.3661560864966697,-0.3968253968253968,-0.5664022190307243,-0.2897196261682243,-0.49245791277378087
09d4dbc2-0168-4304-a03c-99e44418dae5,403,ARCB,BBG000C1PFY5,2022-06-03,no_hold,0.010524269,Industrials,0.11447454893882578,0.17729684518696906,-0.04086402501913032,-0.004377758137337068,-0.06142118463447163,-0.009278093896329996,0.12738443403473193,0.20025117100906964
e3a07454-0ba8-4103-8b3a-8cafd219ce44,404,ARCB,BBG000C1PFY5,2024-04-04,no_hold,-0.56341447,Industrials,0.03514295804646455,3.8787107568948906e-05,0.21259038554547788,0.12817394587843753,0.17687960712369774,0.04121363359060688,0.4331583850180258,0.2914036421810441
ee02c392-5b80-4b62-a534-f32bc4bed183,405,ARCB,BBG000C1PFY5,2024-11-04,no_hold,-0.518263686,Industrials,-0.0936632002866721,-0.09390894107664945,-0.03390770388150917,-0.10626890022221118,-0.042181204441300406,-0.08828131538825963,-0.29070174639418284,-0.4421967249746292
f15ba9da-2ed7-4927-ad60-de0efedc4b05,3200,MT,BBG000BJH5W0,2024-01-09,hold_rec,-0.405170016,Basic Materials,0.10878280425642269,0.06375471593668475,0.16688366016580988,0.06970788114195456,0.019498008373042088,-0.039191620811265954,-0.0334751447143143,-0.19614665139858714
404f906f-820e-4e65-8a7e-6c37361ec81d,157,ACGL,BBG000HXNN20,2022-12-20,no_hold,-0.07227535,Financial Services,0.07291847952198631,0.0667664970025726,0.49364146386398106,0.4442950065114972,0.3231277232658846,0.4243737874695792,0.32200463274236457,0.4780553581741802
a2ce8ab3-3bde-47a4-b32d-70028a230094,158,ACHR,BBG00XRTC910,2024-12-10,no_hold,-0.107141142,Industrials,1.2639296187683284,1.226104467939102,1.482315112540193,1.4080329494137873,0.9203980099502488,0.7857592397872325,0.5595959595959596,0.3925420736485309
4371b1e3-36c1-472a-8cc9-9c0958a609c6,206,ADM,BBG000BB6WG8,2022-03-22,no_hold,-0.013292243,Consumer Defensive,0.15240935973257907,0.14407707627657357,0.3451278410065378,0.38680503800426463,0.3536364154137966,0.3774681793524243,0.49772658265557296,0.4490095567718873
f28fd47e-0986-4196-93bd-25782d7b91eb,205,ADM,BBG000BB6WG8,2021-08-04,hold_rec,0.477014326,Consumer Defensive,-0.04688452549125059,-0.0843925528460105,-0.12652437737887265,-0.1803026777134589,0.020084524921842043,-0.09213364407051806,0.20168818502693664,-0.03746876616304526
c2eec2e0-9f80-4952-b592-95c83779a7de,208,ADM,BBG000BB6WG8,2022-12-14,no_hold,-0.417121117,Consumer Defensive,-0.04444459566282988,-0.08314213193599458,0.07429848687121383,0.03443823474819434,0.13504909786297326,0.16398300934432722,0.07083040483776876,0.1981774804323841
ac1dbb24-29ad-44d3-afa4-c22656b7b1e9,204,ADM,BBG000BB6WG8,2018-01-23,hold_rec,0.101184184,Consumer Defensive,,,,,,,,
61cef195-b9cd-46a4-b967-dd841b013731,209,ADM,BBG000BB6WG8,2023-03-09,no_hold,-0.585392799,Consumer Defensive,-0.08359280573872727,-0.06163724798887766,-0.14652847206738065,-0.14672697729906975,-0.16338049022960344,-0.19858781239768292,-0.0035452009623688045,-0.05661247561607443
67df9f49-95f8-4dba-8721-5d9cf2a1a5a8,207,ADM,BBG000BB6WG8,2022-07-27,no_hold,-0.072966421,Consumer Defensive,-0.01902235038090773,-0.09308193507660174,-0.09757857930853948,-0.07518135263958081,-0.035320517774858014,0.04867145653257126,0.2668892668892669,0.4015379152808843
7b9223b0-8264-4b49-9aac-17bf01211cbd,364,ANET,BBG000N2HDY5,2019-06-18,no_hold,-0.188198341,Technology,-0.11433739806461811,-0.11290336455140991,-0.19356076759061833,-0.24065140940488183,0.09887779190121664,0.01170808651450325,-0.08769771634977779,-0.10391091691690699
401640d4-4d57-4c5f-9a9a-42ceb0f11bdd,362,ANET,BBG000N2HDY5,2018-04-17,portfolio,0.169823519,Technology,-0.0889119735699324,-0.08553968891264119,-0.05183872396987151,-0.01925111499531827,,,,
fadb6bce-5069-4d12-aaf9-7c8edb9b9da4,363,ANET,BBG000N2HDY5,2019-04-17,no_hold,-0.345093536,Technology,0.19243564540706534,0.14413572916530434,0.47109471977268974,0.36508791421995435,0.37583126983807436,0.2921418597118016,0.27215924250603424,0.22287739268889778
e76a303f-44fc-4929-8ffe-212dbd6cf1b6,369,ANET,BBG000N2HDY5,2024-10-10,hold_rec,0.228700371,Technology,0.2010786727635127,0.16597716869213294,0.2170607104669122,0.17943155393155905,0.3825027834947198,0.28405355429295587,0.5611688954928182,0.3630337696981503
2ae89ecb-655b-4ef0-ae3a-d6816a0fb76f,367,ANET,BBG000N2HDY5,2024-01-22,no_hold,0.672303251,Technology,0.2492970946579194,0.181898752477857,0.39954853273137697,0.25371342843350714,0.4103581442099138,0.31813109650196547,1.008588864612371,0.8102854088882803
92de9b89-4a9b-4d47-ab0b-ea4a559e8334,361,ANET,BBG000N2HDY5,2018-02-01,hold_rec,-0.170412619,Technology,,,,,,,,
8d5890f3-69c3-4d5d-8e59-ed0b31f92254,365,ANET,BBG000N2HDY5,2021-02-26,no_hold,0.590302241,Technology,-0.09621277497300007,-0.0977136801420825,0.03376125966380594,-0.021261017391807358,0.24125303393751862,0.14136142724755416,0.2022188464473024,-0.005298439801274725
7cd76bf7-2b01-42f8-ab42-52f9c2ff6b87,366,ANET,BBG000N2HDY5,2023-09-20,no_hold,0.812498736,Technology,0.012745912995289554,0.03182736378469942,0.21170932237103832,0.191434870473113,0.31465362204157976,0.24260756398368277,0.5059744540585085,0.34626265008316387
c7d1dd61-0c5f-4253-951c-146a03f87a01,368,ANET,BBG000N2HDY5,2024-05-08,hold_rec,0.183183105,Technology,-0.020682939932176073,-0.017560419705105173,0.03841498148675591,0.0028506795212477746,0.230830906865848,0.14249894611150352,0.5794119239724914,0.3895868184853753
6007b0be-cebe-430d-9186-018913ed6136,407,ARLO,BBG00K88DTH3,2021-07-14,no_hold,-0.001340887,Industrials,-0.11160714285714286,-0.1544912557343097,-0.019704433497536946,-0.07379080721134741,-0.11028315946348734,-0.2548775076400919,0.15473887814313347,-0.12055869275241679
11350457-cb04-4221-94c7-ef1a307de596,410,ARM,BBG01J1GXZF0,2024-08-27,hold_rec,-0.137102177,Technology,-0.2660961011355373,-0.2602538828520332,0.08861599734483903,0.020349656005965104,0.2504765535646207,0.12265046963127504,1.1012171684817424,0.8629452525193334
1531cc82-cf6b-4ec3-b045-63baea1ea7f4,415,ARW,BBG000BCD3D5,2018-04-04,no_hold,-0.015800836,Technology,-0.08700427089688835,-0.062006525353196985,-0.10534497190003587,-0.0731438549890622,,,,
1cca62b8-16ed-46aa-88db-731390e8a273,416,ARW,BBG000BCD3D5,2019-09-12,no_hold,-0.114726978,Technology,0.06541798650323646,0.05243985378824459,0.1275324296749745,0.09211738632715528,0.03491638795986622,0.0009861644842877018,0.22308300395256916,-0.0745569105229194
7548fbe1-9aac-4884-ad74-b2f79fa2314a,419,ARWR,BBG000BRVKH0,2020-09-21,no_hold,0.13381174,Healthcare,0.03678846631866766,0.05559213181145716,-0.012313521193464362,-0.0804080461979716,0.22119748206704729,0.05030451766904188,-0.32244964262508125,-0.35114716879028357
7319d934-c794-4039-86c2-650c86ab747d,418,ARWR,BBG000BRVKH0,2019-12-20,hold_rec,0.117929986,Healthcare,0.6032828282828283,0.5574428346596259,1.3281994866153282,1.242991074663959,1.1319677635997314,0.9914416171292032,2.1776776776776776,2.0501516840261824
503bf693-aa5f-46a3-a968-d8c5f4af08de,420,ASAN,BBG00WYHL732,2021-09-28,no_hold,-0.637070678,Technology,0.37137875536480686,0.39791403660464236,0.5224836212030971,0.5192798198299482,2.0937972768532527,2.042619598085308,2.1873441396508726,2.0308234656678814
2fbe9e1f-75ed-49fc-9fff-dc477ff16021,127,ABG,BBG000BKDWB5,2021-07-22,no_hold,-0.075823677,Consumer Cyclical,0.08588274557792858,0.049751817782298834,-0.0464514238265032,-0.09283169427109439,0.02477690288713911,-0.080935659431526,0.7826682494749337,0.44958557798443854
e6129877-2d20-42cb-857d-ef20c16d295b,423,ASML,BBG000K6MRN4,2023-07-05,no_hold,0.267269906,Technology,0.031224790043664307,-0.03125690561822922,0.09228762476057394,0.0053207079304635465,0.12486320857955789,0.010517960361078372,0.7796945270036815,0.5541192739985901
ba6c2b94-552a-4211-b756-134a5cf80e84,422,ASML,BBG000K6MRN4,2023-02-27,no_hold,0.270153971,Technology,-0.02928171445837778,-0.031221554265662217,0.0943850677639712,0.08343864670978089,0.6199057475965163,0.5306620822471557,0.12237822678728048,0.1425359321529381
702ab849-de1e-4ac4-8117-93832a3d9c6a,421,ASML,BBG000K6MRN4,2021-10-15,no_hold,-0.327017512,Technology,-0.08345714220227267,-0.07045696559751786,0.08148845507598022,0.054302390671364616,0.15647757779189636,0.09217832786160049,0.4821107834191392,0.26549876105502
d165f5d2-7c4a-431d-8ea1-b8d6158e4459,434,ASPN,BBG001S58GW6,2021-02-09,hold_rec,-0.114735029,Industrials,0.427442123094297,0.36985393981870834,1.1606837606837608,1.061870882242764,1.308675799086758,1.1384002177052306,3.3139931740614332,2.9762800363742947
b8ac507e-b5a0-4324-9102-90985f059099,267,ALAB,BBG00TDKHW99,2024-11-18,hold_rec,0.424294817,Technology,0.7198858230256898,0.6840457655843366,1.1637538903519271,1.1142565533845563,0.6171050277330471,0.5635970153782043,,
2a8ac940-0bc2-4468-acb7-ee6e8a9768de,471,AZN,BBG000D3MHB4,2024-04-04,hold_rec,0.046586375,Healthcare,0.09854564464636645,0.06344147370747084,0.00010930529652477473,-0.08430713437051557,,,,
f600dfdc-eac5-45d2-b6c7-b5f7dda6b2b1,472,AZN,BBG000D3MHB4,2024-11-14,portfolio,0.334687951,Healthcare,-0.14764408806472698,-0.19260563188974872,-0.23048784283474544,-0.2921159869920523,-0.14568577100539998,-0.20599006802942363,0.03802272291332742,-0.14081780809935493
f6a259ce-33d0-41ee-a779-3f5b337b7e07,4508,T,BBG000BSJK37,2018-09-21,hold_rec,0.14334692,Communication Services,0.039698636056341954,0.01078743404445619,0.08936825885978428,0.000406958251876223,0.0744216530782749,-0.012368697897147122,-0.05921787004862298,-0.14831182068084262
6766a9a3-4138-4d31-88a4-28129946de95,4509,T,BBG000BSJK37,2019-07-24,hold_rec,-0.131864755,Communication Services,0.05600932715938976,0.007528710170978985,0.09807541295273259,0.06732692511786373,0.12913210701156672,0.05236254203372317,0.16085433612723288,0.042003360294165
956f4c0b-d012-41c2-bd38-362063cb35d1,4516,T,BBG000BSJK37,2024-12-05,hold_rec,-0.076036831,Communication Services,0.059581010051621516,0.009978134101052093,0.12522092523989736,0.027640203353844133,0.2716526547424251,0.14892064843962188,0.4468075545341328,0.27388274702424603
b0684608-ac98-4484-8bd9-bb26591d7c15,4510,T,BBG000BSJK37,2021-04-22,no_hold,-0.14659313,Communication Services,0.06948839823560318,0.007780144876678038,0.07811691670977755,0.0003914637969920969,0.06971713505288823,-0.06295098942896056,0.12074572972419267,-0.1428006225547637
0ba9320b-c063-4aca-a86f-ca6c6e41570e,4507,T,BBG000BSJK37,2018-01-17,hold_rec,-0.060491671,Communication Services,,,,,,,,
cfc1b37a-c407-48bc-9af2-7969f3a910ea,436,ATAI,BBG0107FR3K9,2022-01-05,no_hold,-0.591262274,Healthcare,-0.423455684870188,-0.4287074477480796,-0.48807631160572335,-0.5693652787889668,-0.6120481927710844,-0.6593138406704204,,
51440d2c-7a6c-450e-9021-4a698c9642bd,437,ATIW,BBG000LC1FS4,2024-07-24,no_hold,0.32418491,Technology,0.040372670807453416,0.02671470393664322,0.16521739130434782,0.09691358909359378,0.24974093264248703,0.19204004127338287,0.4833948339483395,0.21384478904359486
04d40053-4d3f-48d1-baba-2de6382e9170,439,ATKR,BBG000QTFDQ4,2021-05-06,no_hold,0.336156749,Industrials,0.2954284798184711,0.21401354500778694,0.40365997875368304,0.3262930378958072,1.1118180995748017,0.9724075538717423,1.8385745651072454,1.5867293336192074
e4a77c1a-c198-4537-b6d6-34ebb029df71,438,ATKR,BBG000QTFDQ4,2020-01-14,no_hold,0.009005291,Industrials,-0.008389647575458611,-0.055317408989456654,0.2559197031144794,0.15641445729838055,0.4187205711192792,0.3087227351930648,0.6865048992808781,0.5561162570198183
88867af5-3dac-4ffb-9c50-ce2caa58cf66,442,ATKR,BBG000QTFDQ4,2023-10-27,no_hold,-0.732693334,Industrials,-0.1654024594745668,-0.09167181951108402,-0.20204632967338354,-0.12025462361200372,-0.14501777640029861,-0.09257057755346328,-0.12653280302681294,-0.1465486265798855
c5f79c21-a5f6-40e1-b0e5-d4707fb92cac,441,ATKR,BBG000QTFDQ4,2022-08-23,no_hold,0.517858779,Industrials,0.0315895795631497,-0.051177220249916285,-0.14887406916503135,-0.17063832045918523,-0.04951063268756495,0.016309656177967532,-0.18702855756620093,-0.10643504881951611
c6de643c-ea09-4501-ab8f-7b33d839ce31,440,ATKR,BBG000QTFDQ4,2022-01-11,no_hold,0.313876798,Industrials,-0.0253105426413998,-0.03994762854145613,0.20519066727087878,0.14793111754855476,0.14684906103024142,0.10333407217137117,0.35352766903949784,0.21715631384479192
5c1fa8d5-d2af-44e0-9a4a-fa0078529a6a,4536,TEAM,BBG01BGWHFR5,2020-08-03,no_hold,0.548359313,Technology,0.03075764596848934,-0.03452861377386114,-0.010179107798420291,-0.15811054983422135,0.2787438919229664,-0.05938512059529932,0.4647296073750926,0.38478146332935603
f1087b13-0515-4faf-8211-23efdefe21e3,4534,TEAM,BBG01BGWHFR5,2019-06-18,hold_rec,0.273849829,Technology,0.17165596454734558,0.17308999806055378,0.17955021396703996,0.13245957215277648,0.26575476306790424,0.17858505768119087,0.35102721868808007,0.3348140181209509
69f38d02-f017-44b9-98f5-2a80ffffbd5a,4537,TEAM,BBG01BGWHFR5,2021-11-19,hold_rec,-0.589539055,Technology,0.10011772534165941,0.029250477075385455,0.22820652018629103,0.17413022176104104,0.6573874151758174,0.5754044621228559,0.9239996419299973,0.6836225662033352
fa6a5acc-2d38-41a4-8f64-4e7c60de5f8f,4532,TEAM,BBG01BGWHFR5,2018-09-12,hold_rec,0.36680128,Technology,0.23712194448280624,0.20943220249867825,0.3448431166491518,0.299428309224965,0.49324887481246876,0.4015332725117515,,
ad862f39-e31e-4a56-94c9-58599a949aca,4535,TEAM,BBG01BGWHFR5,2020-02-10,no_hold,0.473622359,Technology,0.2430566967953985,0.20670332713313858,0.2619285952619286,0.1734968932787979,0.21734932002896917,0.07042057475417782,0.18874744617318875,-0.014633578948480051
8843c18f-b012-4f67-bfad-62ddf754c3f0,4533,TEAM,BBG01BGWHFR5,2019-03-07,no_hold,0.279403446,Technology,0.11276027762947144,0.06872250141453944,0.2951777280636341,0.24568047039095234,0.5525923718712753,0.5100175201078232,0.5644798078366612,0.5597499112175846
5c587e93-95a7-49bd-9683-a650a249e3a7,4531,TEAM,BBG01BGWHFR5,2018-02-06,no_hold,0.988592537,Technology,,,,,,,,
b43309ba-6943-4704-99c3-49d879c970a6,218,ADSK,BBG000BM7HL0,2019-02-12,no_hold,0.048435032,Technology,0.2539495402027824,0.14759267898015196,0.21860678276810266,0.20522498868435946,0.03651247401247401,0.09090757550340132,0.14843075151166138,0.12866452908167367
4cb0ed20-4772-4a02-b2de-96b2c0104a8c,217,ADSK,BBG000BM7HL0,2018-09-04,no_hold,-0.073100167,Technology,0.14193308550185874,0.10763601584515822,0.13660919114926368,0.09016119793218386,0.20956056071822335,0.11643112486320832,,
af481a4f-1c8e-447e-af58-2cf57895e844,219,ADSK,BBG000BM7HL0,2019-05-08,no_hold,0.042764168,Technology,0.10005772561092938,0.07725579925554761,0.10959435854305492,0.0424281587163685,0.34612667765481514,0.18195297883162748,0.29588213071401587,0.2722453485829376
c1c88257-e71c-406e-82cf-ca2ad072d4b4,223,ADSK,BBG000BM7HL0,2022-04-08,hold_rec,0.042634283,Technology,-0.07909115745378381,-0.10470037252071578,-0.24981454005934717,-0.202980810203442,-0.20433533970651874,-0.19331085178979066,-0.3531105069566608,-0.38048034744199066
716f9784-2304-4ac7-9cab-0e85171a8118,220,ADSK,BBG000BM7HL0,2019-11-26,no_hold,0.421484314,Technology,0.13866666666666666,0.08781036563029933,0.21006021962451293,0.12479368401898168,0.002582765907490021,-0.05659927881059403,0.11357412961272656,-0.018371615810660075
9a97e2ce-a385-46eb-bd99-f9f1db62445c,224,ADSK,BBG000BM7HL0,2023-08-10,no_hold,-0.049100575,Technology,0.008531265147842948,-0.013283964698664205,0.05662485399421055,-0.027044743424847056,-0.00048039969254419675,-0.09373224683962057,-0.010980653134952702,-0.15063566266407022
59d9906f-65f2-4af6-9295-0093c6583b26,221,ADSK,BBG000BM7HL0,2020-07-22,no_hold,-0.071894108,Technology,0.028144351911168056,0.004738637300783056,0.3190510109035121,0.1753537917132941,0.5233816363981523,0.29722356181604614,0.6022628951747088,0.5182737219950181
87b9605d-1338-4d2b-aef7-3ec975fce8ab,222,ADSK,BBG000BM7HL0,2021-01-07,no_hold,-0.411924792,Technology,0.22526724975704568,0.16020804442048434,0.3018338014207831,0.22157365400798604,0.2741016209224302,0.18379389491279327,0.7973427610195587,0.42177071611036476
19c2f8d7-627d-430c-9c61-99c84c51c2d0,213,ADP,BBG000JG0547,2018-01-31,hold_rec,0.210459923,Technology,,,,,,,,
